eval_run_id,case_id,gt_id,detected,category_correct,amount_delta,root_cause_correct,action_correct,recovered_amount
EVAL-2025-04-05-01,,GT-0882,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0883,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0136,GT-0884,TRUE,TRUE,0.0,TRUE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0885,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0886,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0887,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0888,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0889,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0890,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0891,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0892,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0137,GT-0893,TRUE,TRUE,0.0,TRUE,TRUE,27.51
EVAL-2025-04-05-01,,GT-0894,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0895,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0896,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0897,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0898,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0899,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0900,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0901,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0138,GT-0902,TRUE,TRUE,0.0,TRUE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0903,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0904,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0905,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0906,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0907,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0908,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0909,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0910,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0911,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0912,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0913,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0914,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0915,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0916,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0917,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0918,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0919,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0920,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0921,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0922,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0923,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0139,GT-0924,TRUE,TRUE,0.0,TRUE,TRUE,43.49
EVAL-2025-04-05-01,,GT-0925,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0926,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0927,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0140,GT-0928,TRUE,TRUE,0.0,TRUE,TRUE,433.87
EVAL-2025-04-05-01,,GT-0929,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0930,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0931,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0141,GT-0932,TRUE,TRUE,0.0,TRUE,TRUE,88.94
EVAL-2025-04-05-01,,GT-0933,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0934,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0935,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0936,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0937,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0938,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0142,GT-0939,TRUE,TRUE,0.0,TRUE,TRUE,6.49
EVAL-2025-04-05-01,,GT-0940,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0941,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0942,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0943,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0944,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0945,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0946,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0947,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0948,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0949,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0950,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0951,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0143,GT-0952,TRUE,TRUE,0.0,TRUE,TRUE,1980.46
EVAL-2025-04-05-01,,GT-0953,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0954,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0955,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0956,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0957,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0958,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0959,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0960,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0961,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0962,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0963,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0144,GT-0964,TRUE,TRUE,0.0,TRUE,TRUE,6.77
EVAL-2025-04-05-01,,GT-0965,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0966,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0967,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0968,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0969,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0970,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0145,GT-0971,TRUE,TRUE,0.0,TRUE,TRUE,953.0
EVAL-2025-04-05-01,,GT-0972,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0973,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0974,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0975,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0976,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0977,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0978,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0979,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0146,GT-0980,TRUE,TRUE,5.97,TRUE,TRUE,0.0
EVAL-2025-04-05-01,,GT-0981,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0147,GT-0982,TRUE,TRUE,0.0,TRUE,TRUE,479.39
EVAL-2025-04-05-01,,GT-0983,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0984,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0985,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0986,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0987,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0148,GT-0988,TRUE,TRUE,0.35,TRUE,TRUE,0.0
EVAL-2025-04-05-01,,GT-0989,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0149,GT-0990,TRUE,TRUE,0.0,TRUE,TRUE,71.33
EVAL-2025-04-05-01,,GT-0991,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0992,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0993,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0994,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0995,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0996,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0997,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0998,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0999,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-1000,FALSE,FALSE,,FALSE,FALSE,0.0
