action_id,case_id,tool_id,action_type,actor,status,risk_level,input_payload,result_payload,external_ref,idempotency_key,approval_id,amount,executed_at
ACT-0195,CASE-0113,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0113"", ""evidence_ids"": [""EVID-00386"", ""EVID-00387"", ""EVID-00388""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-747 \u2014 \u20b9424.97\n\nOrder ORD-747 (payment PAY-0747) settled \u20b9445.51 against contractual expectation \u20b9870.48 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9424.97."", ""amount"": 8.08}","{""external_reference"": ""DIS-CASE-0113"", ""dispute_id"": ""DIS-CASE-0113"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:59Z"", ""simulated"": true}",DIS-CASE-0113,CASE-0113_CREATE,APR-0086,8.08,2026-09-05T07:13:59Z
ACT-0196,CASE-0043,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0043"", ""evidence_ids"": [""EVID-00146"", ""EVID-00147"", ""EVID-00148"", ""EVID-00149""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-201 \u2014 \u20b981.45\n\nOrder ORD-201 (payment PAY-0201) settled \u20b9232.14 against contractual expectation \u20b9313.59 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b981.45."", ""amount"": 7.58}","{""draft_id"": ""DRF-CASE-0043"", ""draft"": ""Subject: Settlement discrepancy on ORD-201 \u2014 \u20b981.45\n\nOrder ORD-201 (payment PAY-0201) settled \u20b9232.14 against contractual expectation \u20b9313.59 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b981.45.""}",,CASE-0043_DRAFT,,7.58,2026-09-05T07:14:00Z
ACT-0197,CASE-0022,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0022"", ""evidence_ids"": [""EVID-00073"", ""EVID-00074"", ""EVID-00075"", ""EVID-00076""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-82 \u2014 \u20b96.34\n\nOrder ORD-82 (payment PAY-0082) settled \u20b91372.4 against contractual expectation \u20b91378.74 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b96.34."", ""amount"": 7.48}","{""draft_id"": ""DRF-CASE-0022"", ""draft"": ""Subject: Settlement discrepancy on ORD-82 \u2014 \u20b96.34\n\nOrder ORD-82 (payment PAY-0082) settled \u20b91372.4 against contractual expectation \u20b91378.74 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b96.34.""}",,CASE-0022_DRAFT,,7.48,2026-09-05T07:14:01Z
ACT-0198,CASE-0054,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0054"", ""evidence_ids"": [""EVID-00184"", ""EVID-00185"", ""EVID-00186"", ""EVID-00187""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-291 \u2014 \u20b96.26\n\nOrder ORD-291 (payment PAY-0291) settled \u20b91202.65 against contractual expectation \u20b91208.91 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b96.26."", ""amount"": 7.38}","{""draft_id"": ""DRF-CASE-0054"", ""draft"": ""Subject: Settlement discrepancy on ORD-291 \u2014 \u20b96.26\n\nOrder ORD-291 (payment PAY-0291) settled \u20b91202.65 against contractual expectation \u20b91208.91 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b96.26.""}",,CASE-0054_DRAFT,,7.38,2026-09-05T07:14:01Z
ACT-0199,CASE-0051,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0051"", ""evidence_ids"": [""EVID-00173"", ""EVID-00174"", ""EVID-00175"", ""EVID-00176""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-280 \u2014 \u20b95.99\n\nOrder ORD-280 (payment PAY-0280) settled \u20b9584.84 against contractual expectation \u20b9590.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b95.99."", ""amount"": 7.07}","{""draft_id"": ""DRF-CASE-0051"", ""draft"": ""Subject: Settlement discrepancy on ORD-280 \u2014 \u20b95.99\n\nOrder ORD-280 (payment PAY-0280) settled \u20b9584.84 against contractual expectation \u20b9590.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b95.99.""}",,CASE-0051_DRAFT,,7.07,2026-09-05T07:14:02Z
ACT-0200,CASE-0142,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0142"", ""evidence_ids"": [""EVID-00487"", ""EVID-00488"", ""EVID-00489""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-939 \u2014 \u20b9108.08\n\nOrder ORD-939 (payment PAY-0939) settled \u20b9189.5 against contractual expectation \u20b9297.58 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9108.08."", ""amount"": 6.49}","{""draft_id"": ""DRF-CASE-0142"", ""draft"": ""Subject: Settlement discrepancy on ORD-939 \u2014 \u20b9108.08\n\nOrder ORD-939 (payment PAY-0939) settled \u20b9189.5 against contractual expectation \u20b9297.58 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9108.08.""}",,CASE-0142_DRAFT,,6.49,2026-09-05T07:14:03Z
ACT-0201,CASE-0142,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0142"", ""evidence_ids"": [""EVID-00487"", ""EVID-00488"", ""EVID-00489""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-939 \u2014 \u20b9108.08\n\nOrder ORD-939 (payment PAY-0939) settled \u20b9189.5 against contractual expectation \u20b9297.58 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9108.08."", ""amount"": 6.49}","{""external_reference"": ""DIS-CASE-0142"", ""dispute_id"": ""DIS-CASE-0142"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:14:03Z"", ""simulated"": true}",DIS-CASE-0142,CASE-0142_CREATE,APR-0087,6.49,2026-09-05T07:14:03Z
ACT-0202,CASE-0036,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0036"", ""evidence_ids"": [""EVID-00124"", ""EVID-00125"", ""EVID-00126""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-173 \u2014 \u20b9319.52\n\nOrder ORD-173 (payment PAY-0173) settled \u20b91218.43 against contractual expectation \u20b91537.95 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9319.52."", ""amount"": 6.39}","{""draft_id"": ""DRF-CASE-0036"", ""draft"": ""Subject: Settlement discrepancy on ORD-173 \u2014 \u20b9319.52\n\nOrder ORD-173 (payment PAY-0173) settled \u20b91218.43 against contractual expectation \u20b91537.95 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9319.52.""}",,CASE-0036_DRAFT,,6.39,2026-09-05T07:14:03Z
ACT-0203,CASE-0036,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0036"", ""evidence_ids"": [""EVID-00124"", ""EVID-00125"", ""EVID-00126""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-173 \u2014 \u20b9319.52\n\nOrder ORD-173 (payment PAY-0173) settled \u20b91218.43 against contractual expectation \u20b91537.95 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9319.52."", ""amount"": 6.39}","{""external_reference"": ""DIS-CASE-0036"", ""dispute_id"": ""DIS-CASE-0036"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:14:04Z"", ""simulated"": true}",DIS-CASE-0036,CASE-0036_CREATE,APR-0088,6.39,2026-09-05T07:14:04Z
ACT-0204,CASE-0065,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0065"", ""evidence_ids"": [""EVID-00221"", ""EVID-00222"", ""EVID-00223"", ""EVID-00224""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-391 \u2014 \u20b95.30\n\nOrder ORD-391 (payment PAY-0391) settled \u20b9621.04 against contractual expectation \u20b9626.34 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b95.30."", ""amount"": 6.25}","{""draft_id"": ""DRF-CASE-0065"", ""draft"": ""Subject: Settlement discrepancy on ORD-391 \u2014 \u20b95.30\n\nOrder ORD-391 (payment PAY-0391) settled \u20b9621.04 against contractual expectation \u20b9626.34 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b95.30.""}",,CASE-0065_DRAFT,,6.25,2026-09-05T07:14:04Z
ACT-0205,CASE-0064,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0064"", ""evidence_ids"": [""EVID-00218"", ""EVID-00219"", ""EVID-00220""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-388 \u2014 \u20b9319.96\n\nOrder ORD-388 (payment PAY-0388) settled \u20b91212.96 against contractual expectation \u20b91532.92 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9319.96."", ""amount"": 6.08}","{""draft_id"": ""DRF-CASE-0064"", ""draft"": ""Subject: Settlement discrepancy on ORD-388 \u2014 \u20b9319.96\n\nOrder ORD-388 (payment PAY-0388) settled \u20b91212.96 against contractual expectation \u20b91532.92 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9319.96.""}",,CASE-0064_DRAFT,,6.08,2026-09-05T07:14:05Z
ACT-0206,CASE-0064,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0064"", ""evidence_ids"": [""EVID-00218"", ""EVID-00219"", ""EVID-00220""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-388 \u2014 \u20b9319.96\n\nOrder ORD-388 (payment PAY-0388) settled \u20b91212.96 against contractual expectation \u20b91532.92 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9319.96."", ""amount"": 6.08}","{""external_reference"": ""DIS-CASE-0064"", ""dispute_id"": ""DIS-CASE-0064"", ""status"": ""ALREADY_RESOLVED"", ""submitted_at"": ""2026-09-05T07:14:05Z"", ""simulated"": true}",DIS-CASE-0064,CASE-0064_CREATE,APR-0089,6.08,2026-09-05T07:14:05Z
ACT-0207,CASE-0085,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0085"", ""evidence_ids"": [""EVID-00290"", ""EVID-00291"", ""EVID-00292"", ""EVID-00293""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-563 \u2014 \u20b95.13\n\nOrder ORD-563 (payment PAY-0563) settled \u20b9700.13 against contractual expectation \u20b9705.26 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b95.13."", ""amount"": 6.05}","{""draft_id"": ""DRF-CASE-0085"", ""draft"": ""Subject: Settlement discrepancy on ORD-563 \u2014 \u20b95.13\n\nOrder ORD-563 (payment PAY-0563) settled \u20b9700.13 against contractual expectation \u20b9705.26 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b95.13.""}",,CASE-0085_DRAFT,,6.05,2026-09-05T07:14:06Z
ACT-0208,CASE-0134,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0134"", ""evidence_ids"": [""EVID-00458"", ""EVID-00459"", ""EVID-00460"", ""EVID-00461""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-873 \u2014 \u20b95.07\n\nOrder ORD-873 (payment PAY-0873) settled \u20b92372.66 against contractual expectation \u20b92377.73 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b95.07."", ""amount"": 5.98}","{""draft_id"": ""DRF-CASE-0134"", ""draft"": ""Subject: Settlement discrepancy on ORD-873 \u2014 \u20b95.07\n\nOrder ORD-873 (payment PAY-0873) settled \u20b92372.66 against contractual expectation \u20b92377.73 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b95.07.""}",,CASE-0134_DRAFT,,5.98,2026-09-05T07:14:06Z
ACT-0209,CASE-0074,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0074"", ""evidence_ids"": [""EVID-00253"", ""EVID-00254"", ""EVID-00255"", ""EVID-00256""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-460 \u2014 \u20b94.68\n\nOrder ORD-460 (payment PAY-0460) settled \u20b9323.33 against contractual expectation \u20b9328.01 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94.68."", ""amount"": 5.52}","{""draft_id"": ""DRF-CASE-0074"", ""draft"": ""Subject: Settlement discrepancy on ORD-460 \u2014 \u20b94.68\n\nOrder ORD-460 (payment PAY-0460) settled \u20b9323.33 against contractual expectation \u20b9328.01 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94.68.""}",,CASE-0074_DRAFT,,5.52,2026-09-05T07:14:07Z
ACT-0210,CASE-0035,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0035"", ""evidence_ids"": [""EVID-00121"", ""EVID-00122"", ""EVID-00123""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-168 \u2014 \u20b95.45\n\nOrder ORD-168 (payment PAY-0168) settled \u20b9441.31 against contractual expectation \u20b9446.76 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b95.45."", ""amount"": 5.45}","{""draft_id"": ""DRF-CASE-0035"", ""draft"": ""Subject: Settlement discrepancy on ORD-168 \u2014 \u20b95.45\n\nOrder ORD-168 (payment PAY-0168) settled \u20b9441.31 against contractual expectation \u20b9446.76 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b95.45.""}",,CASE-0035_DRAFT,,5.45,2026-09-05T07:14:08Z
ACT-0211,CASE-0035,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0035"", ""evidence_ids"": [""EVID-00121"", ""EVID-00122"", ""EVID-00123""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-168 \u2014 \u20b95.45\n\nOrder ORD-168 (payment PAY-0168) settled \u20b9441.31 against contractual expectation \u20b9446.76 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b95.45."", ""amount"": 5.45}","{""external_reference"": ""DIS-CASE-0035"", ""dispute_id"": ""DIS-CASE-0035"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:14:08Z"", ""simulated"": true}",DIS-CASE-0035,CASE-0035_CREATE,APR-0090,5.45,2026-09-05T07:14:08Z
ACT-0212,CASE-0013,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0013"", ""evidence_ids"": [""EVID-00043"", ""EVID-00044"", ""EVID-00045"", ""EVID-00046""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-51 \u2014 \u20b94.56\n\nOrder ORD-51 (payment PAY-0051) settled \u20b9343.18 against contractual expectation \u20b9347.74 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94.56."", ""amount"": 5.38}","{""draft_id"": ""DRF-CASE-0013"", ""draft"": ""Subject: Settlement discrepancy on ORD-51 \u2014 \u20b94.56\n\nOrder ORD-51 (payment PAY-0051) settled \u20b9343.18 against contractual expectation \u20b9347.74 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94.56.""}",,CASE-0013_DRAFT,,5.38,2026-09-05T07:14:09Z
ACT-0213,CASE-0070,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0070"", ""evidence_ids"": [""EVID-00238"", ""EVID-00239"", ""EVID-00240"", ""EVID-00241""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-435 \u2014 \u20b94.56\n\nOrder ORD-435 (payment PAY-0435) settled \u20b92125.42 against contractual expectation \u20b92129.98 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94.56."", ""amount"": 5.38}","{""draft_id"": ""DRF-CASE-0070"", ""draft"": ""Subject: Settlement discrepancy on ORD-435 \u2014 \u20b94.56\n\nOrder ORD-435 (payment PAY-0435) settled \u20b92125.42 against contractual expectation \u20b92129.98 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94.56.""}",,CASE-0070_DRAFT,,5.38,2026-09-05T07:14:09Z
ACT-0214,CASE-0014,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0014"", ""evidence_ids"": [""EVID-00047"", ""EVID-00048"", ""EVID-00049""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-54 \u2014 \u20b9281.19\n\nOrder ORD-54 (payment PAY-0054) settled \u20b9661.24 against contractual expectation \u20b9942.43 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9281.19."", ""amount"": 5.34}","{""draft_id"": ""DRF-CASE-0014"", ""draft"": ""Subject: Settlement discrepancy on ORD-54 \u2014 \u20b9281.19\n\nOrder ORD-54 (payment PAY-0054) settled \u20b9661.24 against contractual expectation \u20b9942.43 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9281.19.""}",,CASE-0014_DRAFT,,5.34,2026-09-05T07:14:10Z
ACT-0215,CASE-0014,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0014"", ""evidence_ids"": [""EVID-00047"", ""EVID-00048"", ""EVID-00049""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-54 \u2014 \u20b9281.19\n\nOrder ORD-54 (payment PAY-0054) settled \u20b9661.24 against contractual expectation \u20b9942.43 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9281.19."", ""amount"": 5.34}","{""external_reference"": ""DIS-CASE-0014"", ""dispute_id"": ""DIS-CASE-0014"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:14:10Z"", ""simulated"": true}",DIS-CASE-0014,CASE-0014_CREATE,APR-0091,5.34,2026-09-05T07:14:10Z
ACT-0216,CASE-0126,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0126"", ""evidence_ids"": [""EVID-00432"", ""EVID-00433"", ""EVID-00434"", ""EVID-00435""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-834 \u2014 \u20b94.47\n\nOrder ORD-834 (payment PAY-0834) settled \u20b93031.27 against contractual expectation \u20b93035.74 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94.47."", ""amount"": 5.27}","{""draft_id"": ""DRF-CASE-0126"", ""draft"": ""Subject: Settlement discrepancy on ORD-834 \u2014 \u20b94.47\n\nOrder ORD-834 (payment PAY-0834) settled \u20b93031.27 against contractual expectation \u20b93035.74 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94.47.""}",,CASE-0126_DRAFT,,5.27,2026-09-05T07:14:11Z
ACT-0217,CASE-0008,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0008"", ""evidence_ids"": [""EVID-00025"", ""EVID-00026"", ""EVID-00027"", ""EVID-00028""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-35 \u2014 \u20b9306.48\n\nOrder ORD-35 (payment PAY-0035) settled \u20b9783.01 against contractual expectation \u20b91089.49 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9306.48."", ""amount"": 5.17}","{""draft_id"": ""DRF-CASE-0008"", ""draft"": ""Subject: Settlement discrepancy on ORD-35 \u2014 \u20b9306.48\n\nOrder ORD-35 (payment PAY-0035) settled \u20b9783.01 against contractual expectation \u20b91089.49 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9306.48.""}",,CASE-0008_DRAFT,,5.17,2026-09-05T07:14:11Z
ACT-0218,CASE-0071,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0071"", ""evidence_ids"": [""EVID-00242"", ""EVID-00243"", ""EVID-00244"", ""EVID-00245""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-437 \u2014 \u20b94.34\n\nOrder ORD-437 (payment PAY-0437) settled \u20b92632.72 against contractual expectation \u20b92637.06 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94.34."", ""amount"": 5.12}","{""draft_id"": ""DRF-CASE-0071"", ""draft"": ""Subject: Settlement discrepancy on ORD-437 \u2014 \u20b94.34\n\nOrder ORD-437 (payment PAY-0437) settled \u20b92632.72 against contractual expectation \u20b92637.06 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94.34.""}",,CASE-0071_DRAFT,,5.12,2026-09-05T07:14:12Z
ACT-0219,CASE-0057,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0057"", ""evidence_ids"": [""EVID-00194"", ""EVID-00195"", ""EVID-00196"", ""EVID-00197""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-304 \u2014 \u20b94.33\n\nOrder ORD-304 (payment PAY-0304) settled \u20b9527.4 against contractual expectation \u20b9531.73 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94.33."", ""amount"": 5.11}","{""draft_id"": ""DRF-CASE-0057"", ""draft"": ""Subject: Settlement discrepancy on ORD-304 \u2014 \u20b94.33\n\nOrder ORD-304 (payment PAY-0304) settled \u20b9527.4 against contractual expectation \u20b9531.73 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94.33.""}",,CASE-0057_DRAFT,,5.11,2026-09-05T07:14:13Z
ACT-0220,CASE-0135,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0135"", ""evidence_ids"": [""EVID-00462"", ""EVID-00463"", ""EVID-00464""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-877 \u2014 \u20b9223.42\n\nOrder ORD-877 (payment PAY-0877) settled \u20b9597.67 against contractual expectation \u20b9821.09 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9223.42."", ""amount"": 4.47}","{""draft_id"": ""DRF-CASE-0135"", ""draft"": ""Subject: Settlement discrepancy on ORD-877 \u2014 \u20b9223.42\n\nOrder ORD-877 (payment PAY-0877) settled \u20b9597.67 against contractual expectation \u20b9821.09 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9223.42.""}",,CASE-0135_DRAFT,,4.47,2026-09-05T07:14:13Z
ACT-0221,CASE-0135,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0135"", ""evidence_ids"": [""EVID-00462"", ""EVID-00463"", ""EVID-00464""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-877 \u2014 \u20b9223.42\n\nOrder ORD-877 (payment PAY-0877) settled \u20b9597.67 against contractual expectation \u20b9821.09 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9223.42."", ""amount"": 4.47}","{""external_reference"": ""DIS-CASE-0135"", ""dispute_id"": ""DIS-CASE-0135"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:14:13Z"", ""simulated"": true}",DIS-CASE-0135,CASE-0135_CREATE,APR-0092,4.47,2026-09-05T07:14:13Z
ACT-0222,CASE-0050,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0050"", ""evidence_ids"": [""EVID-00169"", ""EVID-00170"", ""EVID-00171"", ""EVID-00172""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-273 \u2014 \u20b93.45\n\nOrder ORD-273 (payment PAY-0273) settled \u20b91876.41 against contractual expectation \u20b91879.86 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b93.45."", ""amount"": 4.07}","{""draft_id"": ""DRF-CASE-0050"", ""draft"": ""Subject: Settlement discrepancy on ORD-273 \u2014 \u20b93.45\n\nOrder ORD-273 (payment PAY-0273) settled \u20b91876.41 against contractual expectation \u20b91879.86 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b93.45.""}",,CASE-0050_DRAFT,,4.07,2026-09-05T07:14:14Z
ACT-0223,CASE-0138,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0138"", ""evidence_ids"": [""EVID-00472"", ""EVID-00473"", ""EVID-00474"", ""EVID-00475""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-902 \u2014 \u20b93.94\n\nOrder ORD-902 (payment PAY-0902) settled \u20b9825.96 against contractual expectation \u20b9829.9 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b93.94."", ""amount"": 3.94}","{""draft_id"": ""DRF-CASE-0138"", ""draft"": ""Subject: Settlement discrepancy on ORD-902 \u2014 \u20b93.94\n\nOrder ORD-902 (payment PAY-0902) settled \u20b9825.96 against contractual expectation \u20b9829.9 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b93.94.""}",,CASE-0138_DRAFT,,3.94,2026-09-05T07:14:15Z
ACT-0224,CASE-0012,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0012"", ""evidence_ids"": [""EVID-00039"", ""EVID-00040"", ""EVID-00041"", ""EVID-00042""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-50 \u2014 \u20b93.93\n\nOrder ORD-50 (payment PAY-0050) settled \u20b9823.89 against contractual expectation \u20b9827.82 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b93.93."", ""amount"": 3.93}","{""draft_id"": ""DRF-CASE-0012"", ""draft"": ""Subject: Settlement discrepancy on ORD-50 \u2014 \u20b93.93\n\nOrder ORD-50 (payment PAY-0050) settled \u20b9823.89 against contractual expectation \u20b9827.82 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b93.93.""}",,CASE-0012_DRAFT,,3.93,2026-09-05T07:14:16Z
