gt_id,txn_id,order_id,payment_id,has_anomaly,actual_problem,anomaly_type,true_expected_amount,true_actual_amount,true_leakage_amount,true_recoverable,true_recovery_amount,true_root_cause,true_required_evidence,true_best_action,true_deadline,true_should_escalate
GT-0497,TXN-497,ORD-497,PAY-0497,FALSE,,,2358.54,2358.54,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0498,TXN-498,ORD-498,PAY-0498,TRUE,missing_settlement on #1498,LEAK-MISSING-SETTLEMENT,751.74,0,751.74,TRUE,751.74,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0499,TXN-499,ORD-499,PAY-0499,FALSE,,,615.37,615.37,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0500,TXN-500,ORD-500,PAY-0500,FALSE,,,863.3,863.3,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0501,TXN-501,ORD-501,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0502,TXN-502,ORD-502,PAY-0502,FALSE,,,2075.59,2075.59,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0503,TXN-503,ORD-503,PAY-0503,FALSE,,,655.73,655.73,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0504,TXN-504,ORD-504,PAY-0504,FALSE,,,747.59,747.59,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0505,TXN-505,ORD-505,PAY-0505,FALSE,,,1877.73,1877.73,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0506,TXN-506,ORD-506,PAY-0506,FALSE,,,1084.31,1084.31,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0507,TXN-507,ORD-507,PAY-0507,FALSE,,,417.25,417.25,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0508,TXN-508,ORD-508,PAY-0508,FALSE,,,1451.76,1451.76,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0509,TXN-509,ORD-509,PAY-0509,FALSE,,,1262.97,1262.97,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0510,TXN-510,ORD-510,PAY-0510,FALSE,,,199.97,199.97,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0511,TXN-511,ORD-511,PAY-0511,FALSE,,,2000.83,2000.83,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0512,TXN-512,ORD-512,PAY-0512,FALSE,,,451.81,451.81,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0513,TXN-513,ORD-513,PAY-0513,FALSE,,,4133.79,4133.79,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0514,TXN-514,ORD-514,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0515,TXN-515,ORD-515,PAY-0515,FALSE,,,6666.48,6666.48,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0516,TXN-516,ORD-516,PAY-0516,FALSE,,,8531.04,8531.04,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0517,TXN-517,ORD-517,PAY-0517,FALSE,,,448.42,448.42,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0518,TXN-518,ORD-518,PAY-0518,FALSE,,,176.81,176.81,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0519,TXN-519,ORD-519,PAY-0519,FALSE,,,1596.15,1596.15,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0520,TXN-520,ORD-520,PAY-0520,FALSE,,,2192.17,2192.17,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0521,TXN-521,ORD-521,PAY-0521,FALSE,,,7695.62,7695.62,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0522,TXN-522,ORD-522,PAY-0522,FALSE,,,2000.86,2000.86,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0523,TXN-523,ORD-523,PAY-0523,FALSE,,,2136.66,2136.66,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0524,TXN-524,ORD-524,PAY-0524,FALSE,,,1614.56,1614.56,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0525,TXN-525,ORD-525,PAY-0525,FALSE,,,1031.51,1031.51,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0526,TXN-526,ORD-526,PAY-0526,FALSE,,,4339.19,4339.19,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0527,TXN-527,ORD-527,PAY-0527,FALSE,,,594.41,594.41,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0528,TXN-528,ORD-528,PAY-0528,FALSE,,,537.52,537.52,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0529,TXN-529,ORD-529,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0530,TXN-530,ORD-530,PAY-0530,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0531,TXN-531,ORD-531,PAY-0531,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0532,TXN-532,ORD-532,PAY-0532,FALSE,,,2871.08,2871.08,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0533,TXN-533,ORD-533,PAY-0533,FALSE,,,896.75,896.75,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0534,TXN-534,ORD-534,PAY-0534,FALSE,,,5349.5,5349.5,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0535,TXN-535,ORD-535,PAY-0535,FALSE,,,824.39,824.39,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0536,TXN-536,ORD-536,PAY-0536,FALSE,,,2027.6,2027.6,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0537,TXN-537,ORD-537,PAY-0537,FALSE,,,501.8,501.8,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0538,TXN-538,ORD-538,PAY-0538,FALSE,,,987.23,987.23,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0539,TXN-539,ORD-539,PAY-0539,FALSE,,,10205.2,10205.2,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0540,TXN-540,ORD-540,PAY-0540,FALSE,,,767.41,767.41,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0541,TXN-541,ORD-541,PAY-0541,FALSE,,,1529.72,1529.72,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0542,TXN-542,ORD-542,PAY-0542,FALSE,,,1089.9,1089.9,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0543,TXN-543,ORD-543,PAY-0543,FALSE,,,1008.93,1008.93,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0544,TXN-544,ORD-544,PAY-0544,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0545,TXN-545,ORD-545,PAY-0545,FALSE,,,5152.59,5152.59,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0546,TXN-546,ORD-546,PAY-0546,FALSE,,,4562.43,4562.43,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0547,TXN-547,ORD-547,PAY-0547,FALSE,,,1449.9,1449.9,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0548,TXN-548,ORD-548,PAY-0548,FALSE,,,307.91,307.91,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0549,TXN-549,ORD-549,PAY-0549,FALSE,,,1405.41,1405.41,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0550,TXN-550,ORD-550,PAY-0550,TRUE,refund_economics on #1550,LEAK-REFUND-ECONOMICS,3918.42,3897.95,20.47,TRUE,20.47,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0551,TXN-551,ORD-551,PAY-0551,FALSE,,,1133.03,1133.03,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0552,TXN-552,ORD-552,PAY-0552,FALSE,,,1837.72,1837.72,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0553,TXN-553,ORD-553,PAY-0553,FALSE,,,1748.04,1748.04,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0554,TXN-554,ORD-554,PAY-0554,FALSE,,,2905.8,2905.8,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0555,TXN-555,ORD-555,PAY-0555,FALSE,,,3447.54,3447.54,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0556,TXN-556,ORD-556,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0557,TXN-557,ORD-557,PAY-0557,FALSE,,,3057.18,3057.18,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0558,TXN-558,ORD-558,PAY-0558,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0559,TXN-559,ORD-559,PAY-0559,FALSE,,,1737.2,1737.2,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0560,TXN-560,ORD-560,PAY-0560,TRUE,fee_excess on #1560,LEAK-FEE-EXCESS,297.58,297.0,0.58,TRUE,0.58,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0561,TXN-561,ORD-561,PAY-0561,FALSE,,,7432.53,7432.53,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0562,TXN-562,ORD-562,PAY-0562,FALSE,,,1940.59,1940.59,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0563,TXN-563,ORD-563,PAY-0563,TRUE,fee_excess on #1563,LEAK-FEE-EXCESS,705.26,700.13,5.13,TRUE,5.13,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0564,TXN-564,ORD-564,PAY-0564,FALSE,,,284.84,284.84,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0565,TXN-565,ORD-565,PAY-0565,FALSE,,,1667.38,1667.38,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0566,TXN-566,ORD-566,PAY-0566,FALSE,,,380.6,380.6,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0567,TXN-567,ORD-567,PAY-0567,FALSE,,,1743.11,1743.11,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0568,TXN-568,ORD-568,PAY-0568,TRUE,missing_settlement on #1568,LEAK-MISSING-SETTLEMENT,788.94,0,788.94,TRUE,788.94,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0569,TXN-569,ORD-569,PAY-0569,FALSE,,,1145.09,1145.09,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0570,TXN-570,ORD-570,PAY-0570,FALSE,,,344.11,344.11,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0571,TXN-571,ORD-571,PAY-0571,FALSE,,,3070.66,3070.66,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0572,TXN-572,ORD-572,PAY-0572,FALSE,,,940.09,940.09,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0573,TXN-573,ORD-573,PAY-0573,FALSE,,,2322.17,2322.17,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0574,TXN-574,ORD-574,PAY-0574,FALSE,,,345.5,345.5,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0575,TXN-575,ORD-575,PAY-0575,FALSE,,,3563.28,3563.28,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0576,TXN-576,ORD-576,PAY-0576,FALSE,,,794.14,794.14,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0577,TXN-577,ORD-577,PAY-0577,FALSE,,,1640.53,1640.53,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0578,TXN-578,ORD-578,PAY-0578,FALSE,,,739.99,739.99,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0579,TXN-579,ORD-579,PAY-0579,TRUE,missing_settlement on #1579,LEAK-MISSING-SETTLEMENT,291.94,0,291.94,TRUE,291.94,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0580,TXN-580,ORD-580,PAY-0580,TRUE,settlement_short on #1580,LEAK-SETTLEMENT-SHORT,7798.05,7190.16,607.89,TRUE,607.89,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0581,TXN-581,ORD-581,PAY-0581,FALSE,,,1333.23,1333.23,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0582,TXN-582,ORD-582,PAY-0582,FALSE,,,5250.13,5250.13,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0583,TXN-583,ORD-583,PAY-0583,FALSE,,,1124.72,1124.72,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0584,TXN-584,ORD-584,PAY-0584,FALSE,,,919.89,919.89,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0585,TXN-585,ORD-585,PAY-0585,TRUE,duplicate_fee on #1585,LEAK-DUPLICATE-FEE,2372.24,2314.9,57.34,TRUE,57.34,duplicate MDR fee event charged for the same payment,RECON_RESULT|RATE_CARD|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,FALSE
GT-0586,TXN-586,ORD-586,PAY-0586,FALSE,,,282.25,282.25,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0587,TXN-587,ORD-587,PAY-0587,FALSE,,,433.25,433.25,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0588,TXN-588,ORD-588,PAY-0588,FALSE,,,766.1,766.1,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0589,TXN-589,ORD-589,PAY-0589,FALSE,,,3113.26,3113.26,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0590,TXN-590,ORD-590,PAY-0590,TRUE,settlement_short on #1590,LEAK-SETTLEMENT-SHORT,599.29,556.49,42.8,TRUE,42.8,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0591,TXN-591,ORD-591,PAY-0591,FALSE,,,189.92,189.92,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0592,TXN-592,ORD-592,PAY-0592,FALSE,,,292.3,292.3,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0593,TXN-593,ORD-593,PAY-0593,FALSE,,,6049.77,6049.77,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0594,TXN-594,ORD-594,PAY-0594,FALSE,,,1320.39,1320.39,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0595,TXN-595,ORD-595,PAY-0595,FALSE,,,1942.49,1942.49,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0596,TXN-596,ORD-596,PAY-0596,FALSE,,,1086.53,1086.53,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0597,TXN-597,ORD-597,PAY-0597,FALSE,,,4193.34,4193.34,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0598,TXN-598,ORD-598,PAY-0598,FALSE,,,2445.39,2445.39,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0599,TXN-599,ORD-599,PAY-0599,FALSE,,,556.18,556.18,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0600,TXN-600,ORD-600,PAY-0600,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0601,TXN-601,ORD-601,PAY-0601,FALSE,,,366.97,366.97,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0602,TXN-602,ORD-602,PAY-0602,FALSE,,,421.37,421.37,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0603,TXN-603,ORD-603,PAY-0603,TRUE,missing_settlement on #1603,LEAK-MISSING-SETTLEMENT,5755.61,0,5755.61,TRUE,5755.61,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0604,TXN-604,ORD-604,PAY-0604,FALSE,,,461.67,461.67,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0605,TXN-605,ORD-605,PAY-0605,FALSE,,,1009.2,1009.2,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0606,TXN-606,ORD-606,PAY-0606,FALSE,,,566.85,566.85,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0607,TXN-607,ORD-607,PAY-0607,FALSE,,,1791.75,1791.75,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0608,TXN-608,ORD-608,PAY-0608,FALSE,,,1043.14,1043.14,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0609,TXN-609,ORD-609,PAY-0609,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0610,TXN-610,ORD-610,PAY-0610,FALSE,,,2498.54,2498.54,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0611,TXN-611,ORD-611,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0612,TXN-612,ORD-612,PAY-0612,FALSE,,,299.14,299.14,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0613,TXN-613,ORD-613,PAY-0613,FALSE,,,2600.82,2600.82,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0614,TXN-614,ORD-614,PAY-0614,TRUE,missing_settlement on #1614,LEAK-MISSING-SETTLEMENT,822.81,0,822.81,TRUE,822.81,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0615,TXN-615,ORD-615,PAY-0615,FALSE,,,1353.19,1353.19,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0616,TXN-616,ORD-616,PAY-0616,FALSE,,,3968.11,3968.11,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0617,TXN-617,ORD-617,PAY-0617,FALSE,,,4765.14,4765.14,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0618,TXN-618,ORD-618,PAY-0618,FALSE,,,20099.85,20099.85,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0619,TXN-619,ORD-619,PAY-0619,FALSE,,,4411.35,4411.35,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0620,TXN-620,ORD-620,PAY-0620,FALSE,,,2005.87,2005.87,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0621,TXN-621,ORD-621,PAY-0621,FALSE,,,639.44,639.44,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0622,TXN-622,ORD-622,PAY-0622,FALSE,,,1382.35,1382.35,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0623,TXN-623,ORD-623,PAY-0623,TRUE,missing_settlement on #1623,LEAK-MISSING-SETTLEMENT,876.8,0,876.8,TRUE,876.8,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0624,TXN-624,ORD-624,PAY-0624,FALSE,,,2619.59,2619.59,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0625,TXN-625,ORD-625,PAY-0625,FALSE,,,1548.43,1548.43,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0626,TXN-626,ORD-626,PAY-0626,FALSE,,,868.15,868.15,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0627,TXN-627,ORD-627,PAY-0627,TRUE,fee_excess on #1627,LEAK-FEE-EXCESS,647.47,646.13,1.34,TRUE,1.34,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0628,TXN-628,ORD-628,PAY-0628,TRUE,settlement_short on #1628,LEAK-SETTLEMENT-SHORT,2487.3,2305.58,181.72,TRUE,181.72,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0629,TXN-629,ORD-629,PAY-0629,TRUE,refund_economics on #1629,LEAK-REFUND-ECONOMICS,1538.26,1522.96,15.3,TRUE,15.3,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,FALSE
GT-0630,TXN-630,ORD-630,PAY-0630,FALSE,,,819.29,819.29,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0631,TXN-631,ORD-631,PAY-0631,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0632,TXN-632,ORD-632,PAY-0632,FALSE,,,656.62,656.62,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0633,TXN-633,ORD-633,PAY-0633,FALSE,,,2190.82,2190.82,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0634,TXN-634,ORD-634,PAY-0634,FALSE,,,1248.3,1248.3,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0635,TXN-635,ORD-635,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0636,TXN-636,ORD-636,PAY-0636,FALSE,,,2356.8,2356.8,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0637,TXN-637,ORD-637,PAY-0637,FALSE,,,2771.88,2771.88,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0638,TXN-638,ORD-638,PAY-0638,FALSE,,,548.48,548.48,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0639,TXN-639,ORD-639,PAY-0639,FALSE,,,768.35,768.35,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0640,TXN-640,ORD-640,PAY-0640,FALSE,,,2758.0,2758.0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0641,TXN-641,ORD-641,PAY-0641,FALSE,,,384.61,384.61,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0642,TXN-642,ORD-642,PAY-0642,FALSE,,,389.23,389.23,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0643,TXN-643,ORD-643,PAY-0643,FALSE,,,789.87,789.87,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0644,TXN-644,ORD-644,PAY-0644,FALSE,,,4053.32,4053.32,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0645,TXN-645,ORD-645,PAY-0645,FALSE,,,7976.81,7976.81,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0646,TXN-646,ORD-646,PAY-0646,FALSE,,,1047.93,1047.93,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0647,TXN-647,ORD-647,PAY-0647,FALSE,,,1617.71,1617.71,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0648,TXN-648,ORD-648,PAY-0648,FALSE,,,651.47,651.47,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0649,TXN-649,ORD-649,PAY-0649,FALSE,,,4739.69,4739.69,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0650,TXN-650,ORD-650,PAY-0650,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0651,TXN-651,ORD-651,PAY-0651,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0652,TXN-652,ORD-652,PAY-0652,FALSE,,,2751.7,2751.7,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0653,TXN-653,ORD-653,PAY-0653,FALSE,,,2755.38,2755.38,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0654,TXN-654,ORD-654,PAY-0654,FALSE,,,766.23,766.23,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0655,TXN-655,ORD-655,PAY-0655,TRUE,fee_excess on #1655,LEAK-FEE-EXCESS,3963.68,3930.75,32.93,TRUE,32.93,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0656,TXN-656,ORD-656,PAY-0656,TRUE,missing_settlement on #1656,LEAK-MISSING-SETTLEMENT,389.35,0,389.35,TRUE,389.35,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0657,TXN-657,ORD-657,PAY-0657,FALSE,,,996.17,996.17,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0658,TXN-658,ORD-658,PAY-0658,FALSE,,,1364.3,1364.3,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0659,TXN-659,ORD-659,PAY-0659,FALSE,,,315.71,315.71,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0660,TXN-660,ORD-660,PAY-0660,FALSE,,,500.66,500.66,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0661,TXN-661,ORD-661,PAY-0661,FALSE,,,676.2,676.2,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0662,TXN-662,ORD-662,PAY-0662,FALSE,,,719.18,719.18,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0663,TXN-663,ORD-663,PAY-0663,TRUE,settlement_short on #1663,LEAK-SETTLEMENT-SHORT,6518.83,6261.54,257.29,TRUE,257.29,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0664,TXN-664,ORD-664,PAY-0664,FALSE,,,2386.37,2386.37,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0665,TXN-665,ORD-665,PAY-0665,FALSE,,,335.31,335.31,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0666,TXN-666,ORD-666,PAY-0666,FALSE,,,1197.26,1197.26,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0667,TXN-667,ORD-667,PAY-0667,TRUE,fee_excess on #1667,LEAK-FEE-EXCESS,1341.37,1338.56,2.81,TRUE,2.81,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0668,TXN-668,ORD-668,PAY-0668,TRUE,missing_settlement on #1668,LEAK-MISSING-SETTLEMENT,958.15,0,958.15,TRUE,958.15,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0669,TXN-669,ORD-669,PAY-0669,TRUE,refund_economics on #1669,LEAK-REFUND-ECONOMICS,3881.9,3853.1,28.8,TRUE,28.8,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0670,TXN-670,ORD-670,PAY-0670,FALSE,,,299.03,299.03,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0671,TXN-671,ORD-671,PAY-0671,FALSE,,,601.89,601.89,0.0,FALSE,0.0,,,,2025-05-20,FALSE
