audit_id,case_id,actor,event_type,tool_called,tool_parameters,tool_result,decision,previous_state,new_state,amount,evidence_ids,approval_id,correlation_id,prev_hash,entry_hash,created_at
AUD-00906,CASE-0142,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-939"", ""payment_id"": ""PAY-0939""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00487|EVID-00488|EVID-00489,,CORR-CASE-0142,439ede04a6719430,0f2c1e5bd4cb17c9,2025-04-05T00:00:00Z
AUD-00907,CASE-0142,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0142""}","{""variance"": 108.08, ""unexplained"": ""6.49"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00487|EVID-00488|EVID-00489,,CORR-CASE-0142,0f2c1e5bd4cb17c9,4c32828a444d42d5,2025-04-05T00:00:00Z
AUD-00908,CASE-0142,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00487|EVID-00488|EVID-00489,,CORR-CASE-0142,4c32828a444d42d5,dfea526088d138e8,2025-04-05T00:00:00Z
AUD-00909,CASE-0142,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0142""}",dispute drafted (L1 automatic),,,6.49,EVID-00487|EVID-00488|EVID-00489,,CORR-CASE-0142,dfea526088d138e8,cce7426a3f761088,2025-04-05T00:00:00Z
AUD-00910,CASE-0142,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,6.49,EVID-00487|EVID-00488|EVID-00489,APR-0087,CORR-CASE-0142,cce7426a3f761088,d74bc9427fccbf40,2025-04-05T00:00:00Z
AUD-00911,CASE-0142,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00487|EVID-00488|EVID-00489,APR-0087,CORR-CASE-0142,d74bc9427fccbf40,d4027b2df9b78ddf,2025-04-05T00:00:00Z
AUD-00912,CASE-0142,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0142""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,6.49,EVID-00487|EVID-00488|EVID-00489,APR-0087,CORR-CASE-0142,d4027b2df9b78ddf,01bcd135a6d07f8a,2025-04-05T00:00:00Z
AUD-00913,CASE-0142,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 6.49}",verification recorded,,VERIFYING,6.49,EVID-00487|EVID-00488|EVID-00489,,CORR-CASE-0142,01bcd135a6d07f8a,ec6c11d88a9d66b0,2025-04-05T00:00:00Z
AUD-00914,CASE-0036,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0036""}",{},case loaded,,INVESTIGATING,0,EVID-00124|EVID-00125|EVID-00126,,CORR-CASE-0036,GENESIS,e85cab44b507d0ee,2025-04-05T00:00:00Z
AUD-00915,CASE-0036,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-173"", ""payment_id"": ""PAY-0173""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00124|EVID-00125|EVID-00126,,CORR-CASE-0036,e85cab44b507d0ee,545b5468332d5ecc,2025-04-05T00:00:00Z
AUD-00916,CASE-0036,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0036""}","{""variance"": 319.52, ""unexplained"": ""6.39"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: REFUND_ECONOMICS,,,0,EVID-00124|EVID-00125|EVID-00126,,CORR-CASE-0036,545b5468332d5ecc,f62de6d0fe858cc2,2025-04-05T00:00:00Z
AUD-00917,CASE-0036,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""FINANCE_REVIEW"", ""ESCALATE"", ""CLOSE_NO_ACTION""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00124|EVID-00125|EVID-00126,,CORR-CASE-0036,f62de6d0fe858cc2,6309b94c4f72e8ad,2025-04-05T00:00:00Z
AUD-00918,CASE-0036,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0036""}",dispute drafted (L1 automatic),,,6.39,EVID-00124|EVID-00125|EVID-00126,,CORR-CASE-0036,6309b94c4f72e8ad,10d5aed801dab71b,2025-04-05T00:00:00Z
AUD-00919,CASE-0036,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,6.39,EVID-00124|EVID-00125|EVID-00126,APR-0088,CORR-CASE-0036,10d5aed801dab71b,a090001e7e458dd0,2025-04-05T00:00:00Z
AUD-00920,CASE-0036,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00124|EVID-00125|EVID-00126,APR-0088,CORR-CASE-0036,a090001e7e458dd0,ef5dc57ece026471,2025-04-05T00:00:00Z
AUD-00921,CASE-0036,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0036""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,6.39,EVID-00124|EVID-00125|EVID-00126,APR-0088,CORR-CASE-0036,ef5dc57ece026471,42444b4af3275eba,2025-04-05T00:00:00Z
AUD-00922,CASE-0036,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 6.39}",verification recorded,,VERIFYING,6.39,EVID-00124|EVID-00125|EVID-00126,,CORR-CASE-0036,42444b4af3275eba,c7407f6840f32945,2025-04-05T00:00:00Z
AUD-00923,CASE-0065,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0065""}",{},case loaded,,INVESTIGATING,0,EVID-00221|EVID-00222|EVID-00223|EVID-00224,,CORR-CASE-0065,GENESIS,1e280e4688afc052,2025-04-05T00:00:00Z
AUD-00924,CASE-0065,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-391"", ""payment_id"": ""PAY-0391""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00221|EVID-00222|EVID-00223|EVID-00224,,CORR-CASE-0065,1e280e4688afc052,d177f93076ed758a,2025-04-05T00:00:00Z
AUD-00925,CASE-0065,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0065""}","{""variance"": 5.3, ""unexplained"": ""6.25"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: FEE_DISCREPANCY,,,0,EVID-00221|EVID-00222|EVID-00223|EVID-00224,,CORR-CASE-0065,d177f93076ed758a,f1960f7abd4b81e7,2025-04-05T00:00:00Z
AUD-00926,CASE-0065,AGENT,PLAN,,"{""allowed"": [""NOTIFY_GATEWAY"", ""DRAFT_DISPUTE"", ""FINANCE_REVIEW"", ""ESCALATE"", ""CLOSE_NO_ACTION""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00221|EVID-00222|EVID-00223|EVID-00224,,CORR-CASE-0065,f1960f7abd4b81e7,2de21343f0958e07,2025-04-05T00:00:00Z
AUD-00927,CASE-0065,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0065""}",dispute drafted (L1 automatic),,,6.25,EVID-00221|EVID-00222|EVID-00223|EVID-00224,,CORR-CASE-0065,2de21343f0958e07,a2c092c0a4bd4880,2025-04-05T00:00:00Z
AUD-00928,CASE-0064,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0064""}",{},case loaded,,INVESTIGATING,0,EVID-00218|EVID-00219|EVID-00220,,CORR-CASE-0064,GENESIS,96825eec7b2893e2,2025-04-05T00:00:00Z
AUD-00929,CASE-0064,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-388"", ""payment_id"": ""PAY-0388""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00218|EVID-00219|EVID-00220,,CORR-CASE-0064,96825eec7b2893e2,cd5f8ec8e2a08067,2025-04-05T00:00:00Z
AUD-00930,CASE-0064,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0064""}","{""variance"": 319.96, ""unexplained"": ""6.08"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: REFUND_ECONOMICS,,,0,EVID-00218|EVID-00219|EVID-00220,,CORR-CASE-0064,cd5f8ec8e2a08067,9f5bb03bfedfa10f,2025-04-05T00:00:00Z
AUD-00931,CASE-0064,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""FINANCE_REVIEW"", ""ESCALATE"", ""CLOSE_NO_ACTION""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00218|EVID-00219|EVID-00220,,CORR-CASE-0064,9f5bb03bfedfa10f,731eb4b1f84bdd9c,2025-04-05T00:00:00Z
AUD-00932,CASE-0064,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0064""}",dispute drafted (L1 automatic),,,6.08,EVID-00218|EVID-00219|EVID-00220,,CORR-CASE-0064,731eb4b1f84bdd9c,0da0ed490b33d386,2025-04-05T00:00:00Z
AUD-00933,CASE-0064,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,6.08,EVID-00218|EVID-00219|EVID-00220,APR-0089,CORR-CASE-0064,0da0ed490b33d386,5970c30ece1222f1,2025-04-05T00:00:00Z
AUD-00934,CASE-0064,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00218|EVID-00219|EVID-00220,APR-0089,CORR-CASE-0064,5970c30ece1222f1,04f8ac5bb8846937,2025-04-05T00:00:00Z
AUD-00935,CASE-0064,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0064""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,6.08,EVID-00218|EVID-00219|EVID-00220,APR-0089,CORR-CASE-0064,04f8ac5bb8846937,e90918c6226eb827,2025-04-05T00:00:00Z
AUD-00936,CASE-0064,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 6.08}",verification recorded,,VERIFYING,6.08,EVID-00218|EVID-00219|EVID-00220,,CORR-CASE-0064,e90918c6226eb827,48ad6b5473174d20,2025-04-05T00:00:00Z
AUD-00937,CASE-0085,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0085""}",{},case loaded,,INVESTIGATING,0,EVID-00290|EVID-00291|EVID-00292|EVID-00293,,CORR-CASE-0085,GENESIS,c0f8e6243740ff3b,2025-04-05T00:00:00Z
AUD-00938,CASE-0085,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-563"", ""payment_id"": ""PAY-0563""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00290|EVID-00291|EVID-00292|EVID-00293,,CORR-CASE-0085,c0f8e6243740ff3b,b4dfa06b345910f4,2025-04-05T00:00:00Z
AUD-00939,CASE-0085,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0085""}","{""variance"": 5.13, ""unexplained"": ""6.05"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: FEE_DISCREPANCY,,,0,EVID-00290|EVID-00291|EVID-00292|EVID-00293,,CORR-CASE-0085,b4dfa06b345910f4,adbe7049c3b172a2,2025-04-05T00:00:00Z
AUD-00940,CASE-0085,AGENT,PLAN,,"{""allowed"": [""NOTIFY_GATEWAY"", ""DRAFT_DISPUTE"", ""FINANCE_REVIEW"", ""ESCALATE"", ""CLOSE_NO_ACTION""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00290|EVID-00291|EVID-00292|EVID-00293,,CORR-CASE-0085,adbe7049c3b172a2,4b363a8476bb5e85,2025-04-05T00:00:00Z
AUD-00941,CASE-0085,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0085""}",dispute drafted (L1 automatic),,,6.05,EVID-00290|EVID-00291|EVID-00292|EVID-00293,,CORR-CASE-0085,4b363a8476bb5e85,efdd5da0bb7707df,2025-04-05T00:00:00Z
AUD-00942,CASE-0134,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0134""}",{},case loaded,,INVESTIGATING,0,EVID-00458|EVID-00459|EVID-00460|EVID-00461,,CORR-CASE-0134,GENESIS,31f3075f1ee687d7,2025-04-05T00:00:00Z
AUD-00943,CASE-0134,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-873"", ""payment_id"": ""PAY-0873""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00458|EVID-00459|EVID-00460|EVID-00461,,CORR-CASE-0134,31f3075f1ee687d7,387f1de6d9e98316,2025-04-05T00:00:00Z
AUD-00944,CASE-0134,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0134""}","{""variance"": 5.07, ""unexplained"": ""5.98"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: FEE_DISCREPANCY,,,0,EVID-00458|EVID-00459|EVID-00460|EVID-00461,,CORR-CASE-0134,387f1de6d9e98316,efa9a63e12e87f90,2025-04-05T00:00:00Z
AUD-00945,CASE-0134,AGENT,PLAN,,"{""allowed"": [""NOTIFY_GATEWAY"", ""DRAFT_DISPUTE"", ""FINANCE_REVIEW"", ""ESCALATE"", ""CLOSE_NO_ACTION""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00458|EVID-00459|EVID-00460|EVID-00461,,CORR-CASE-0134,efa9a63e12e87f90,2043923898fe77de,2025-04-05T00:00:00Z
AUD-00946,CASE-0134,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0134""}",dispute drafted (L1 automatic),,,5.98,EVID-00458|EVID-00459|EVID-00460|EVID-00461,,CORR-CASE-0134,2043923898fe77de,54bf3638875e8b36,2025-04-05T00:00:00Z
AUD-00947,CASE-0074,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0074""}",{},case loaded,,INVESTIGATING,0,EVID-00253|EVID-00254|EVID-00255|EVID-00256,,CORR-CASE-0074,GENESIS,1bb41be9d37a0268,2025-04-05T00:00:00Z
AUD-00948,CASE-0074,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-460"", ""payment_id"": ""PAY-0460""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00253|EVID-00254|EVID-00255|EVID-00256,,CORR-CASE-0074,1bb41be9d37a0268,2fe99e6ff8ea624d,2025-04-05T00:00:00Z
AUD-00949,CASE-0074,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0074""}","{""variance"": 4.68, ""unexplained"": ""5.52"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: FEE_DISCREPANCY,,,0,EVID-00253|EVID-00254|EVID-00255|EVID-00256,,CORR-CASE-0074,2fe99e6ff8ea624d,2f06d4b80b4cef24,2025-04-05T00:00:00Z
AUD-00950,CASE-0074,AGENT,PLAN,,"{""allowed"": [""NOTIFY_GATEWAY"", ""DRAFT_DISPUTE"", ""FINANCE_REVIEW"", ""ESCALATE"", ""CLOSE_NO_ACTION""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00253|EVID-00254|EVID-00255|EVID-00256,,CORR-CASE-0074,2f06d4b80b4cef24,2c4db63fd3e9fab4,2025-04-05T00:00:00Z
AUD-00951,CASE-0074,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0074""}",dispute drafted (L1 automatic),,,5.52,EVID-00253|EVID-00254|EVID-00255|EVID-00256,,CORR-CASE-0074,2c4db63fd3e9fab4,1420fc2fc32945a6,2025-04-05T00:00:00Z
AUD-00952,CASE-0035,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0035""}",{},case loaded,,INVESTIGATING,0,EVID-00121|EVID-00122|EVID-00123,,CORR-CASE-0035,GENESIS,31d7ada69c3e4d9e,2025-04-05T00:00:00Z
AUD-00953,CASE-0035,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-168"", ""payment_id"": ""PAY-0168""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00121|EVID-00122|EVID-00123,,CORR-CASE-0035,31d7ada69c3e4d9e,b3f0c7f65d3b15bb,2025-04-05T00:00:00Z
AUD-00954,CASE-0035,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0035""}","{""variance"": 5.45, ""unexplained"": ""5.45"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00121|EVID-00122|EVID-00123,,CORR-CASE-0035,b3f0c7f65d3b15bb,70df3932288ccece,2025-04-05T00:00:00Z
AUD-00955,CASE-0035,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00121|EVID-00122|EVID-00123,,CORR-CASE-0035,70df3932288ccece,76c5eefbc1e9bcd8,2025-04-05T00:00:00Z
AUD-00956,CASE-0035,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0035""}",dispute drafted (L1 automatic),,,5.45,EVID-00121|EVID-00122|EVID-00123,,CORR-CASE-0035,76c5eefbc1e9bcd8,a3f764cef09b8e63,2025-04-05T00:00:00Z
AUD-00957,CASE-0035,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,5.45,EVID-00121|EVID-00122|EVID-00123,APR-0090,CORR-CASE-0035,a3f764cef09b8e63,73258838a09b0f7a,2025-04-05T00:00:00Z
AUD-00958,CASE-0035,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00121|EVID-00122|EVID-00123,APR-0090,CORR-CASE-0035,73258838a09b0f7a,15d30c49115b334d,2025-04-05T00:00:00Z
AUD-00959,CASE-0035,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0035""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,5.45,EVID-00121|EVID-00122|EVID-00123,APR-0090,CORR-CASE-0035,15d30c49115b334d,1db8a0682eeb96c2,2025-04-05T00:00:00Z
AUD-00960,CASE-0035,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 5.45}",verification recorded,,VERIFYING,5.45,EVID-00121|EVID-00122|EVID-00123,,CORR-CASE-0035,1db8a0682eeb96c2,6bef53dab64c30f1,2025-04-05T00:00:00Z
AUD-00961,CASE-0013,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0013""}",{},case loaded,,INVESTIGATING,0,EVID-00043|EVID-00044|EVID-00045|EVID-00046,,CORR-CASE-0013,GENESIS,47ffab5392a378f7,2025-04-05T00:00:00Z
AUD-00962,CASE-0013,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-51"", ""payment_id"": ""PAY-0051""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00043|EVID-00044|EVID-00045|EVID-00046,,CORR-CASE-0013,47ffab5392a378f7,eba17ffd94ffd9b5,2025-04-05T00:00:00Z
AUD-00963,CASE-0013,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0013""}","{""variance"": 4.56, ""unexplained"": ""5.38"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: FEE_DISCREPANCY,,,0,EVID-00043|EVID-00044|EVID-00045|EVID-00046,,CORR-CASE-0013,eba17ffd94ffd9b5,5eba2b6d6fed30cd,2025-04-05T00:00:00Z
AUD-00964,CASE-0013,AGENT,PLAN,,"{""allowed"": [""NOTIFY_GATEWAY"", ""DRAFT_DISPUTE"", ""FINANCE_REVIEW"", ""ESCALATE"", ""CLOSE_NO_ACTION""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00043|EVID-00044|EVID-00045|EVID-00046,,CORR-CASE-0013,5eba2b6d6fed30cd,c7d6bc1b1529960d,2025-04-05T00:00:00Z
AUD-00965,CASE-0013,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0013""}",dispute drafted (L1 automatic),,,5.38,EVID-00043|EVID-00044|EVID-00045|EVID-00046,,CORR-CASE-0013,c7d6bc1b1529960d,0af7902cf63aa149,2025-04-05T00:00:00Z
AUD-00966,CASE-0070,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0070""}",{},case loaded,,INVESTIGATING,0,EVID-00238|EVID-00239|EVID-00240|EVID-00241,,CORR-CASE-0070,GENESIS,8dff724c625b508a,2025-04-05T00:00:00Z
AUD-00967,CASE-0070,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-435"", ""payment_id"": ""PAY-0435""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00238|EVID-00239|EVID-00240|EVID-00241,,CORR-CASE-0070,8dff724c625b508a,0dcca371048283fc,2025-04-05T00:00:00Z
AUD-00968,CASE-0070,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0070""}","{""variance"": 4.56, ""unexplained"": ""5.38"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: FEE_DISCREPANCY,,,0,EVID-00238|EVID-00239|EVID-00240|EVID-00241,,CORR-CASE-0070,0dcca371048283fc,5c62c19cc854eaef,2025-04-05T00:00:00Z
AUD-00969,CASE-0070,AGENT,PLAN,,"{""allowed"": [""NOTIFY_GATEWAY"", ""DRAFT_DISPUTE"", ""FINANCE_REVIEW"", ""ESCALATE"", ""CLOSE_NO_ACTION""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00238|EVID-00239|EVID-00240|EVID-00241,,CORR-CASE-0070,5c62c19cc854eaef,973bcbc324a019f1,2025-04-05T00:00:00Z
AUD-00970,CASE-0070,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0070""}",dispute drafted (L1 automatic),,,5.38,EVID-00238|EVID-00239|EVID-00240|EVID-00241,,CORR-CASE-0070,973bcbc324a019f1,d9b2aad9b767479a,2025-04-05T00:00:00Z
AUD-00971,CASE-0014,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0014""}",{},case loaded,,INVESTIGATING,0,EVID-00047|EVID-00048|EVID-00049,,CORR-CASE-0014,GENESIS,e3bc778e53e44e69,2025-04-05T00:00:00Z
AUD-00972,CASE-0014,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-54"", ""payment_id"": ""PAY-0054""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00047|EVID-00048|EVID-00049,,CORR-CASE-0014,e3bc778e53e44e69,ca06136ea0bc4e8a,2025-04-05T00:00:00Z
AUD-00973,CASE-0014,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0014""}","{""variance"": 281.19, ""unexplained"": ""5.34"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: REFUND_ECONOMICS,,,0,EVID-00047|EVID-00048|EVID-00049,,CORR-CASE-0014,ca06136ea0bc4e8a,f67f0a23149f63c5,2025-04-05T00:00:00Z
AUD-00974,CASE-0014,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""FINANCE_REVIEW"", ""ESCALATE"", ""CLOSE_NO_ACTION""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00047|EVID-00048|EVID-00049,,CORR-CASE-0014,f67f0a23149f63c5,e5e0e855d1cefcfc,2025-04-05T00:00:00Z
AUD-00975,CASE-0014,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0014""}",dispute drafted (L1 automatic),,,5.34,EVID-00047|EVID-00048|EVID-00049,,CORR-CASE-0014,e5e0e855d1cefcfc,611cd989fa390cc6,2025-04-05T00:00:00Z
AUD-00976,CASE-0014,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,5.34,EVID-00047|EVID-00048|EVID-00049,APR-0091,CORR-CASE-0014,611cd989fa390cc6,eb54a33541d5434c,2025-04-05T00:00:00Z
AUD-00977,CASE-0014,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00047|EVID-00048|EVID-00049,APR-0091,CORR-CASE-0014,eb54a33541d5434c,c777f4c9c4ccadc3,2025-04-05T00:00:00Z
AUD-00978,CASE-0014,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0014""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,5.34,EVID-00047|EVID-00048|EVID-00049,APR-0091,CORR-CASE-0014,c777f4c9c4ccadc3,c5c9ac852f707bb0,2025-04-05T00:00:00Z
AUD-00979,CASE-0014,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 5.34}",verification recorded,,VERIFYING,5.34,EVID-00047|EVID-00048|EVID-00049,,CORR-CASE-0014,c5c9ac852f707bb0,1abf591e9c0f2b0e,2025-04-05T00:00:00Z
AUD-00980,CASE-0126,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0126""}",{},case loaded,,INVESTIGATING,0,EVID-00432|EVID-00433|EVID-00434|EVID-00435,,CORR-CASE-0126,GENESIS,753f125dff7618fa,2025-04-05T00:00:00Z
